EMISSAO;FILIAL;ROMANEIO_PRODUTO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;DESC_COR_PRODUTO;QTDE_TOTAL;TIPO_ENTRADA;TIPO_ROMANEIO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;LINHA;COLECAO
2025-01-16;NERD                     ;025277  ;N4.A5.0001  ;CP TPU COM ALÇA SG S25                  ;07        ;CINZA                    ;2;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25                      ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A5.0001  ;CP TPU COM ALÇA SG S25                  ;09        ;MARROM                   ;4;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25                      ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A5.0001  ;CP TPU COM ALÇA SG S25                  ;66        ;AZUL PETROLEO            ;1;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25                      ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A5.0001  ;CP TPU COM ALÇA SG S25                  ;S1        ;CAPUCCINO                ;3;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25                      ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A5.0002  ;CP CLEAR CASE MAGNETIC SG S25           ;K9        ;TRANSPARENTE             ;10;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25                      ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A5.0003  ;CP SPACE SG S25                         ;K9        ;TRANSPARENTE             ;10;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25                      ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A6.0001  ;CP CLEAR CASE MAGNETIC SG S25 PLUS      ;K9        ;TRANSPARENTE             ;5;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25 PLUS                 ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A7.0001  ;CP TPU COM ALÇA SG S25 PLUS             ;07        ;CINZA                    ;2;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S23 PLUS                 ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A7.0001  ;CP TPU COM ALÇA SG S25 PLUS             ;09        ;MARROM                   ;3;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S23 PLUS                 ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A7.0002  ;CP TPU COM ALÇA SG S25 ULTRA            ;06        ;PRETO                    ;2;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25 ULTRA                ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A7.0002  ;CP TPU COM ALÇA SG S25 ULTRA            ;09        ;MARROM                   ;6;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25 ULTRA                ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A7.0002  ;CP TPU COM ALÇA SG S25 ULTRA            ;66        ;AZUL PETROLEO            ;2;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25 ULTRA                ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A7.0003  ;CP CLEAR CASE MAGNETIC SG S25 ULTRA     ;K9        ;TRANSPARENTE             ;10;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25 ULTRA                ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N4.A7.0004  ;CP SPACE SG S25 ULTRA                   ;K9        ;TRANSPARENTE             ;10;1;AJUSTE DE ESTOQUE        ;CAPAS                    ;S25 ULTRA                ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N5.12.0017  ;PT CERAMICA SG S21 FE                   ;K9        ;TRANSPARENTE             ;4;1;AJUSTE DE ESTOQUE        ;PELICULAS                ;S21 FE                   ;ELETRONICOS              ;C6    
2025-01-16;NERD                     ;025277  ;N5.12.0021  ;PT CERAMICA IP15 PRO MAX                ;K9        ;TRANSPARENTE             ;10;1;AJUSTE DE ESTOQUE        ;PELICULAS                ;15 PRO MAX               ;ELETRONICOS              ;C6    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;07.79.86    ;CASHMERE DIAMANTE*                      ;06        ;PRETO                    ;26;1;PRODUÇÃO                 ;PASHMINA                 ;100% CASHMERE            ;INDIA                    ;90    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;07.79.86    ;CASHMERE DIAMANTE*                      ;13        ;OFF WHITE                ;22;1;PRODUÇÃO                 ;PASHMINA                 ;100% CASHMERE            ;INDIA                    ;90    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;07.97.101   ;CASHMERE BABY 03/20*                    ;06        ;PRETO                    ;19;1;PRODUÇÃO                 ;PASHMINA                 ;100% CASHMERE            ;INDIA                    ;90    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;07.97.101   ;CASHMERE BABY 03/20*                    ;13        ;OFF WHITE                ;24;1;PRODUÇÃO                 ;PASHMINA                 ;100% CASHMERE            ;INDIA                    ;90    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;13.46.0129  ;GRAND MOSQUE 04/21                      ;10        ;MULTICOLOR               ;201;1;PRODUÇÃO                 ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;P5    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;13.46.164   ;ONÇA 12/19                              ;10        ;MULTICOLOR               ;1;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;13.46.275   ;PAPILLON 12/20                          ;13        ;OFF WHITE                ;1;1;PRODUÇÃO                 ;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;H6    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.0194  ;MARBLE FLOWERS 05/23                    ;35        ;BORDEAUX                 ;8;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO;O7    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.0196  ;PANTANAL 05/23                          ;C3        ;VERDE/LARANJA            ;25;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO;O7    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.0200  ;EMPODERE-SE 05/23                       ;107       ;PRETO/OFF WHITE          ;60;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO;O7    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.114   ;CEU DO ARIZONA 12/20                    ;08        ;ROSA                     ;10;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;H6    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.167   ;BANDANA RED 08/21                       ;05        ;VERMELHO                 ;1;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;J7    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.184   ;LISTRA AQUARELA 11/22                   ;10        ;MULTICOLOR               ;1;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;M9    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.21    ;TOURO 09/19                             ;05        ;VERMELHO                 ;13;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;A6    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.34    ;CROCO BROMELIA 09/19                    ;10        ;MULTICOLOR               ;5;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;A6    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.36    ;VIVIANE 10/19                           ;05        ;VERMELHO                 ;2;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;B1    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.40    ;COROA TROPICAL 10/19                    ;10        ;MULTICOLOR               ;2;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;B1    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.58    ;CABERNET 12/19                          ;10        ;MULTICOLOR               ;16;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.60    ;JULIE 12/19                             ;05        ;VERMELHO                 ;343;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.79    ;ETNICO 12/19                            ;03        ;AZUL                     ;1;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.03.94    ;NOVA DELI 12/19                         ;10        ;MULTICOLOR               ;31;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.04.0090  ;POA CLASSICO 09/24                      ;13        ;OFF WHITE                ;15;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO;S10   
2025-01-17;SCARF ME - MATRIZ        ;025278  ;85.04.47    ;DAMASK 12/19                            ;01        ;BRANCO                   ;33;1;PRODUÇÃO                 ;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-01-17;NERD                     ;025279  ;N4.60.0026  ;CP X-ONE CASE PRO MAGSAFE IP16 PRO MAX  ;06        ;PRETO                    ;6;1;FORNECEDOR               ;CAPAS                    ;16 PRO MAX               ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N4.60.0027  ;CP X-ONE HOLOGRAFICA IP16 PRO MAX       ;G8        ;FURTA COR                ;6;1;FORNECEDOR               ;CAPAS                    ;16 PRO MAX               ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N4.60.0028  ;CP X-ONE MAGSAFE WHITE IP16 PRO MAX     ;K9        ;TRANSPARENTE             ;6;1;FORNECEDOR               ;CAPAS                    ;16 PRO MAX               ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N4.61.0022  ;CP X-ONE HOLOGRAFICA IP16 PRO           ;G8        ;FURTA COR                ;6;1;FORNECEDOR               ;CAPAS                    ;16 PRO                   ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N4.61.0023  ;CP X-ONE MAGSAFE WHITE IP16 PRO         ;K9        ;TRANSPARENTE             ;6;1;FORNECEDOR               ;CAPAS                    ;16 PRO                   ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N4.62.0008  ;CP X-ONE MAGNETIC CASE AIR IP16 PLUS    ;06        ;PRETO                    ;4;1;FORNECEDOR               ;CAPAS                    ;16 PLUS                  ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N4.63.0021  ;CP X-ONE MAGNETIC CASE AIR IP16         ;06        ;PRETO                    ;4;1;FORNECEDOR               ;CAPAS                    ;16                       ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N4.63.0022  ;CP X-ONE CASE 2.0 IP16                  ;06        ;PRETO                    ;6;1;FORNECEDOR               ;CAPAS                    ;16                       ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N4.63.0023  ;CP X-ONE CASE PRO WHITE IP16            ;K9        ;TRANSPARENTE             ;6;1;FORNECEDOR               ;CAPAS                    ;16                       ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N5.90.0002  ;PT X-ONE 5A GER XTREME IP16 PRO MAX     ;K9        ;TRANSPARENTE             ;8;1;FORNECEDOR               ;PELICULAS                ;16 PRO MAX               ;ELETRONICOS              ;A5    
2025-01-17;NERD                     ;025279  ;N5.90.0003  ;PT X-ONE CONFIDENTIAL 180 IP16 PRO MAX  ;N4        ;PRIVACY                  ;6;1;FORNECEDOR               ;PELICULAS                ;16 PRO MAX               ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N5.91.0002  ;PT X-ONE 5A GER XTREME IP16 PRO         ;K9        ;TRANSPARENTE             ;8;1;FORNECEDOR               ;PELICULAS                ;16 PRO                   ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N5.91.0003  ;PT X-ONE CONFIDENTIAL 180 IP16 PRO      ;N4        ;PRIVACY                  ;6;1;FORNECEDOR               ;PELICULAS                ;16 PRO                   ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N5.92.0001  ;PT X-ONE 5A GER XTREME IP16             ;K9        ;TRANSPARENTE             ;8;1;FORNECEDOR               ;PELICULAS                ;16                       ;ELETRONICOS              ;103   
2025-01-17;NERD                     ;025279  ;N5.92.0002  ;PT X-ONE CONFIDENTIAL 180 IP16          ;N4        ;PRIVACY                  ;6;1;FORNECEDOR               ;PELICULAS                ;16                       ;ELETRONICOS              ;103   
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;07.06.0002  ;PASHMINA LISA VISCOSE                   ;M3        ;LAVANDA                  ;1;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;07.50.53    ;PASHMINA LEVE DE VISCOSE 20             ;18        ;ROXO                     ;1;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;07.50.53    ;PASHMINA LEVE DE VISCOSE 20             ;23        ;LILÁS                    ;2;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;07.50.53    ;PASHMINA LEVE DE VISCOSE 20             ;30        ;JEANS                    ;1;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;07.50.53    ;PASHMINA LEVE DE VISCOSE 20             ;44        ;ROSA CLARO               ;1;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;07.50.53    ;PASHMINA LEVE DE VISCOSE 20             ;94        ;FENDHI                   ;3;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;07.50.53    ;PASHMINA LEVE DE VISCOSE 20             ;B3        ;ROSA ANTIGO              ;2;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;13.47.0110  ;PRINT SELVAGEM 07/24                    ;09        ;MARROM                   ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;13.66.0085  ;ROCK 07/24                              ;06        ;PRETO                    ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;VISCOSE                  ;LENÇOS                   ;J3    
2025-01-17;SCARF ME MATRIZ - FFF    ;025280  ;85.03.0207  ;GRAND MOSQUE 01/24                      ;03        ;AZUL                     ;1;1;TRANSFERENCIA ENTRE LOJAS;TWILLY                   ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO;P5    
2025-01-15;SCARF ME - MATRIZ        ;025281  ;13.46.0147  ;RAMOS DE PURPURA 06/23                  ;18        ;ROXO                     ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;O9    
