filial;codigo_filial;produto;data_venda;cor_produto;total_custo;total_venda;total_desconto;total_qtde_venda;ve1;ve2;ve3;ve4;ve5;ve6;ve7;ve8;ve9;ve10;ve11;ve12;ve13;ve14;ve15;ve16;ve17;ve18;ve19;ve20;ve21;ve22;ve23;ve24;ve25;ve26;ve27;ve28;ve29;ve30;ve31;ve32;ve33;ve34;ve35;ve36;ve37;ve38;ve39;ve40;ve41;ve42;ve43;ve44;ve45;ve46;ve47;ve48;clifor;filial_propria;matriz;regiao;tabela_operacoes;tabela_medidas;tipo_produto;desc_produto;grupo_produto;subgrupo_produto;colecao;grade;linha;griffe;cartela;unidade;revenda;refer_fabricante;modelagem;fabricante;estilista;modelista;periodo_pcp;cor_fabricante;desc_cor_produto;tinturaria_lavagem;margem;preco_medio;porcentagem_valor;porcentagem_qtde;cor;material;cor_material;etiqueta;tipo_lavagem_tinturaria;qtde_troca;valor_troca;desconto_troca;custo_troca;qtde_liquida;valor_liquido;empresa;custo_rep_unitario;custo_rep_total;desc_produto_segmento;desc_produto_solucao;desc_sexo_tipo
SCARF ME - HIGIENOPOLIS 2;000038;13.46.0273;16/05/2026;05;10,47;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;GEOMETRICO CONCEITUAL 07/24;LENÇO;CETIM DE POLIESTER;R7;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERMELHO;FALSO;89,42;99;0,05;0,13;05;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.46.0434;15/05/2026;11;10,47;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;PAISAGEM;ENTARDECER CARIOCA 02/26;LENÇO;CETIM DE POLIESTER;U5;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;9C3380/600;;SALETE CAJAMAR;;;PADRAO;;LARANJA;FALSO;89,42;99;0,05;0,13;11;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.46.0434;17/05/2026;11;10,47;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;PAISAGEM;ENTARDECER CARIOCA 02/26;LENÇO;CETIM DE POLIESTER;U5;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;9C3380/600;;SALETE CAJAMAR;;;PADRAO;;LARANJA;FALSO;89,42;99;0,05;0,13;11;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.46.263;16/05/2026;10;20,94;198,00032;97,99968;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FOLHAGEM;NEIVA 12/20;LENÇO;CETIM DE POLIESTER;H6;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;89,42;99;0,09;0,26;10;;;;;0;0;0;0;2;198;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.47.0169;17/05/2026;09;96,21;778;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ABSTRATO;CACHARA C 01/26;LENÇO;MOUSSELINE DE SEDA;E9;60X210;LENÇOS;SCARFME;;PC;FALSO;CJ25094-60;;CHINA;;;PADRAO;;MARROM;FALSO;87,63;778;0,36;0,13;09;;;;;0;0;0;0;1;778;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.71.0094;15/05/2026;S3;18,46;297,99702;0,00298;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ANIMAL PRINT;BRASIL ANIMAL PRINT 22;LENÇO;CETIM DE SEDA;M9;40X40;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERDE/AMARELO;FALSO;93,81;149;0,14;0,26;S3;;;;;0;0;0;0;2;298;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.71.0393;16/05/2026;03;61,32;598;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;GRAND MOSQUE C 08/24;LENÇO;CETIM DE SEDA;E9;65X65;LENÇOS;SCARFME;;PC;FALSO;HE23035-65;;CHINA;;;PADRAO;;AZUL;FALSO;89,75;598;0,27;0,13;03;;;;;0;0;0;0;1;598;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.71.0454;16/05/2026;40;74,53;898;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;FORMAS MODULAR C 11/24;LENÇO;CETIM DE SEDA;R7;90X90;LENÇOS;SCARFME;;PC;FALSO;CJ24052;;SALETE CAJAMAR;;;PADRAO;;MARINHO;FALSO;91,7;898;0,41;0,13;40;;;;;0;0;0;0;1;898;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.71.0485;15/05/2026;09;56,81;697,99302;0,00698;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;PAISLEY;BANDANA TIE DYE 11/24;LENÇO;CETIM DE SEDA;T6;65X65;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MARROM;FALSO;91,86;697,99;0,32;0,13;09;;;;;0;0;0;0;1;697,99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.71.0601;15/05/2026;03;61,32;697,99302;0,00698;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FUN;ROMANCE C 1925 08/25;LENÇO;CETIM DE SEDA;U7;65X65;LENÇOS;SCARFME;;PC;VERDADEIRO;AM25116;;CHINA;;;PADRAO;;AZUL;FALSO;91,21;697,99;0,32;0,13;03;;;;;0;0;0;0;1;697,99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.71.0601;16/05/2026;03;61,32;619,9985;78,0015;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FUN;ROMANCE C 1925 08/25;LENÇO;CETIM DE SEDA;U7;65X65;LENÇOS;SCARFME;;PC;VERDADEIRO;AM25116;;CHINA;;;PADRAO;;AZUL;FALSO;90,11;620;0,28;0,13;03;;;;;0;0;0;0;1;620;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.71.0696;15/05/2026;13;146,72;998;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;BANDANA GLORIOSA C 04/26;LENÇO;LÃ;T6;110X110;LENÇOS;SCARFME;;PC;FALSO;;;CHINA;;;PADRAO;;OFF WHITE;FALSO;85,3;998;0,46;0,13;13;;;;;0;0;0;0;1;998;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.71.0697;15/05/2026;13;111,28;738;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ABSTRATO;SILHUETAS C 05/26;LENÇO;CETIM DE SEDA;Y1;90X90;LENÇOS;SCARFME;;PC;FALSO;;;CHINA;;;PADRAO;;OFF WHITE;FALSO;84,92;738;0,34;0,13;13;;;;;0;0;0;0;1;738;4;0;0;;;UNISSEX
SCARF ME - HIGIENOPOLIS 2;000038;13.82.0209;15/05/2026;03;150,94;1298;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FIGURATIVO;ESPANTALHO C 04/26;LENÇO;CETIM DE SEDA;X10;110X110;LENÇOS;SCARFME;;PC;FALSO;AM25206;;CHINA;;;PADRAO;;AZUL;FALSO;88,37;1298;0,59;0,13;03;;;;;0;0;0;0;1;1298;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.B1.0090;15/05/2026;03;44,47;198;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;NAIPES 08/25;LENÇO;ALGODÃO;V4;65X65;LENÇOS;SCARFME;;PC;FALSO;9B9373/9B9371-300;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;77,54;198;0,09;0,13;03;;;;;0;0;0;0;1;198;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;45.10.0061;16/05/2026;107;96,21;778;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;EMPODERE-SE C12/23;ECHARPE;MOUSSELINE DE SEDA;Q8;60X210;LENÇOS;SCARFME;;PC;FALSO;HE23016;;CHINA;;;PADRAO;;PRETO/OFF WHITE;FALSO;87,63;778;0,36;0,13;107;;;;;0;0;0;0;1;778;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;45.14.0029;15/05/2026;18;29,48;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;BICHO;SILVESTRE 11/22;ECHARPE;MOUSSELINE DE POLIESTER;M9;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;ROXO;FALSO;91,01;328;0,15;0,13;18;;;;;0;0;0;0;1;328;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;45.14.0081;16/05/2026;11;31,03;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ANIMAL PRINT;TEXTURAS DO CERRADO 11/24;ECHARPE;MOUSSELINE DE POLIESTER;T4;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;LARANJA;FALSO;90,54;328;0,15;0,13;11;;;;;0;0;0;0;1;328;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;85.04.56;17/05/2026;H4;8,13;198;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;POIS;POA 12/20;TWILLY;CETIM DE SEDA;H6;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;PRETO / AREIA;FALSO;95,89;198;0,09;0,13;H4;;;;;0;0;0;0;1;198;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;A3.44.0045;15/05/2026;01;0,02;0,0189998;0,0010002;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;PERSONALILZADO;KIT GRAPE ZIEL 05/26;KIT;HIDRATANTE + OLEO;X13;UNICO;PROMOCIONAIS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BRANCO;FALSO;0;0,01;0;0,26;01;;;;;0;0;0;0;2;0,02;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;A3.44.0045;16/05/2026;01;0,01;0,0099999;0,0000001;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;PERSONALILZADO;KIT GRAPE ZIEL 05/26;KIT;HIDRATANTE + OLEO;X13;UNICO;PROMOCIONAIS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BRANCO;FALSO;0;0,01;0;0,13;01;;;;;0;0;0;0;1;0,01;4;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.06.0002;15/05/2026;26;99,96;656;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;CHOCOLATE;FALSO;84,76;328;0,3;0,26;26;;;;;0;0;0;0;2;656;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.06.0002;15/05/2026;94;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;FENDI;FALSO;84,76;328;0,15;0,13;94;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.06.0002;15/05/2026;B2;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;CONCRETO;FALSO;84,76;328;0,15;0,13;B2;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.06.0002;15/05/2026;B4;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;VERDE MILITAR;FALSO;84,76;328;0,15;0,13;B4;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.06.0002;16/05/2026;06;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;PRETO;FALSO;84,76;328;0,15;0,13;06;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.06.0002;16/05/2026;38;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;PRATA;FALSO;84,76;328;0,15;0,13;38;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.06.0002;16/05/2026;42;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;NUDE;FALSO;84,76;328;0,15;0,13;42;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.06.0002;16/05/2026;C8;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;CHUMBO;FALSO;84,76;328;0,15;0,13;C8;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.80.0085;16/05/2026;22;46,95;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISOS;PASHMINA LISA C 08/25;PASHMINA;VISCOSE (PASHMINA);E9;70X210;PASHMINA;SCARFME;;PC;FALSO;CHINA;;SALETE CAJAMAR;;;PADRAO;;CREME;FALSO;85,69;328;0,15;0,13;22;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;07.A1.00A7;15/05/2026;71;61,53;403,2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISO;PASHMINA EM ACRILICO 08/23;PASHMINA;100% ACRILICO;Q1;68X180;PASHMINA;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;TERRACOTA;FALSO;84,74;403,2;0,18;0,13;71;;;;;0;0;0;0;1;403,2;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.0123;16/05/2026;107;10,47;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FLORAL;EMPODERE-SE 03/23;LENÇO;CETIM DE POLIESTER;O5;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;PRETO/OFF WHITE;FALSO;89,42;99;0,05;0,13;107;;;;;0;0;0;0;1;99;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.0132;16/05/2026;03;10,47;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;GEOMETRICO;MODERN DUBAI 04/23;LENÇO;CETIM DE POLIESTER;P5;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;89,42;99;0,05;0,13;03;;;;;0;0;0;0;1;99;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.0177;16/05/2026;10;33,32;338,01894;39,98106;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;BICHO;TIJUCA 08/23;LENÇO;CETIM DE POLIESTER;Q1;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;90,14;338,02;0,15;0,13;10;;;;;0;0;0;0;1;338,02;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.0181;16/05/2026;10;33,32;378;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;BICHO;ESPIRITO SANTO 08/23;LENÇO;CETIM DE POLIESTER;Q1;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;91,19;378;0,17;0,13;10;;;;;0;0;0;0;1;378;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.0313;17/05/2026;86;33,32;327,99816;50,00184;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;PADRONAGEM;OLHOS DE PROTECAO 12/24;LENÇO;CETIM DE POLIESTER;T5;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL/VERDE;FALSO;89,84;328;0,15;0,13;86;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.0345;16/05/2026;05;33,32;398;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;GEOMETRICO;FERVO SAO PAULO 02/25;LENÇO;CETIM DE POLIESTER;U5;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERMELHO;FALSO;91,63;398;0,18;0,13;05;;;;;0;0;0;0;1;398;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.0347;16/05/2026;22;33,32;355,90354;42,09646;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FLORAL;PASSAPORTES DA ALEGRIA 02/25;LENÇO;CETIM DE POLIESTER;U5;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;CREME;FALSO;90,64;355,9;0,16;0,13;22;;;;;0;0;0;0;1;355,9;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.0397;15/05/2026;06;33,32;378;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;GEOMETRICO;ROTEIRO SP 08/25;LENÇO;CETIM DE POLIESTER;V3;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;PRETO;FALSO;91,19;378;0,17;0,13;06;;;;;0;0;0;0;1;378;14;0;0;;;UNISSEX
